words,oxford_category,char_length,rare,gibberish,spec_char,number,sentence,word_length,LAION_freq,CoCo_freq,source
vice,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,177,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
view,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,907,5700,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
visa,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,297,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
vote,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1712,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wage,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wait,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,528,336,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wake,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1012,145,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
walk,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1111,2504,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wall,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2043,7325,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
want,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1606,26,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ward,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,503,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
warm,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,452,104,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
warn,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wash,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,904,107,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wave,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,583,4984,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
weak,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,85,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wear,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2507,173,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
weed,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,325,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
week,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2899,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
well,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1768,998,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
west,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2559,53,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
what,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,7279,527,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
when,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,3369,124,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
whip,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,71,35,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
whom,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,32,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wide,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,465,576,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wife,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1469,29,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wild,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2446,793,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
will,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4685,139,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wind,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,779,368,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wine,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,3434,3741,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wing,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,397,266,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wipe,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,151,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wire,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,343,753,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wise,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,272,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wish,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1076,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
with,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,25948,161226,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wolf,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,893,17,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wood,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1615,2673,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wool,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,218,76,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
word,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1610,197,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
work,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4493,790,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
worm,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,72,10,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wrap,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,343,97,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yard,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,345,1285,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yeah,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,359,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
year,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,7365,51,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yell,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
your,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,30169,61,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
zero,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,949,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
zone,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1245,98,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
TRUE,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1943,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
Qezt,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Rips,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Suxq,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Tuvn,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Bixm,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Nopl,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Lixt,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Fuxr,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Guxk,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Pozb,None,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
500g,None,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
about,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,4480,2403,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
above,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,389,3805,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
abuse,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,206,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
actor,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,132,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
acute,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adapt,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,44,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
admit,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,145,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adopt,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,282,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adult,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,531,1856,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
after,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2275,928,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
again,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1731,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
agent,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,720,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
agree,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,67,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ahead,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,831,278,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alarm,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,298,104,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
album,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1429,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alert,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,380,58,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alien,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,376,15,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
align,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alike,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,25,21,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alive,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,789,7,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
allow,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,42,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alone,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,840,879,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
along,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,535,4307,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
alter,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,103,18,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
amend,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,47,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
among,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,206,669,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
angel,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1142,40,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
anger,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,190,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
angle,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,80,120,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
angry,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,363,80,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ankle,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,37,20,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
annoy,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,43,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
apart,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,180,113,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
apple,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1362,1423,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
apply,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,240,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
april,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1580,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
arena,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,294,169,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
argue,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
arise,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,50,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
armed,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,129,20,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
array,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,112,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
arrow,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,302,175,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aside,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,41,22,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
asset,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,155,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
audio,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,3818,22,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
audit,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,230,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
avoid,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,236,24,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
await,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,32,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
award,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2226,33,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aware,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,101,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
awful,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,51,11,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
badge,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,249,21,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
badly,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,21,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
based,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,523,27,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
basic,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,728,57,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
basis,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beach,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,3911,11871,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beast,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,513,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
begin,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,313,48,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
being,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2284,4486,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
below,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,173,943,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bench,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,128,9327,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
birth,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,460,18,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
black,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,8164,20291,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blade,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,307,42,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blame,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,435,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blank,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,203,36,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blast,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,193,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bleed,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,90,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blend,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,435,15,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bless,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,558,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blind,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,461,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
block,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,941,361,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blond,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,40,172,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blood,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2034,106,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
board,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2156,8351,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boast,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bonus,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,860,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boost,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,392,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bored,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,89,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bound,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,295,17,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brain,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1159,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brand,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1548,64,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brave,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,701,11,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bread,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,738,1752,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
break,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1330,191,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
breed,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,419,20,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brick,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,305,2674,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bride,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2918,386,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brief,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,145,43,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bring,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,793,19,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
broad,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,94,22,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brown,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2662,8757,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
brush,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,696,942,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
buddy,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,433,10,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
build,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1440,20,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bunch,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,114,5666,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
burst,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,46,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cabin,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,276,189,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cable,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,471,76,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
canal,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,150,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
candy,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1082,213,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cargo,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,111,301,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
carry,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,2007,135,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
carve,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,24,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
catch,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,445,1362,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cater,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cause,A2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,400,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cease,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chain,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,485,339,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chair,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,305,5805,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chaos,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,357,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
charm,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chart,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,288,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chase,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,474,26,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cheap,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,610,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cheat,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,152,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
check,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,599,96,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cheek,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,46,33,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cheer,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,566,11,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chest,B1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,87,210,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chief,B2,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,235,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
child,A1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1970,6362,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
choir,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,314,7,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chunk,C1,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,17,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
